Name	Num_Transcripts
BTBD8	8
ENSG00000273487	1
C1orf146	2
GLMN	6
RPAP2	3
GFI1	9
EVI5	9
RPL5	11
DIPK1A	5
ENSG00000289544	1
ENSG00000287797	1
MTF2	14
TMED5	5
CCDC18	14
CCDC18-AS1	32
DR1	3
FNBP1L	5
BCAR3	12
BCAR3-AS1	5
ENSG00000260464	1
DNTTIP2	7
GCLM	4
ABCA4	7
ENSG00000233482	1
ARHGAP29	5
ARHGAP29-AS1	11
ENSG00000236098	1
ENSG00000286692	1
ABCD3	7
F3	4
ENSG00000288736	12
ENSG00000223675	1
SLC44A3	10
CNN3	7
CNN3-DT	12
ALG14	3
ALG14-AS1	1
TLCD4	4
TLCD4-RWDD3	2
ENSG00000231992	1
RWDD3-DT	4
RWDD3	7
ENSG00000228852	6
ENSG00000287919	1
LINC01760	1
LINC01650	3
ENSG00000237954	2
LINC01761	1
LINC02607	12
ENSG00000271252	1
LINC02790	26
LINC01787	1
PTBP2	19
DPYD	5
DPYD-AS1	3
DPYD-IT1	1
DPYD-AS2	2
MIR137HG	10
ENSG00000259946	1
ENSG00000288810	1
ENSG00000285922	1
LINC01776	1
SNX7	5
PLPPR5	5
PLPPR5-AS1	5
PLPPR4	3
LINC01708	3
PALMD	4
FRRS1	5
AGL	8
ENSG00000228084	1
SLC35A3	24
ENSG00000283761	8
ENSG00000288826	1
MFSD14A	2
ENSG00000241073	1
SASS6	2
TRMT13	5
LRRC39	4
DBT	4
ENSG00000285530	1
RTCA-AS1	6
RTCA	5
ENSG00000223906	1
CDC14A	14
ENSG00000228086	1
GPR88	1
LINC01349	1
ENSG00000285525	1
VCAM1	6
EXTL2	7
ENSG00000273204	1
SLC30A7	3
DPH5	16
ENSG00000235795	1
ENSG00000233184	22
ENSG00000289355	2
S1PR1-DT	6
S1PR1	6
LINC01307	3
LINC01709	14
OLFM3	6
ENSG00000289192	1
ENSG00000233359	2
ENSG00000230864	1
COL11A1	14
ENSG00000230759	1
RNPC3-DT	4
RNPC3	9
AMY2B	9
AMY2A	4
AMY1A	4
AMY1B	4
AMY1C	4
ENSG00000285981	1
LINC01676	22
LINC01677	7
ENSG00000237480	12
LINC01661	3
PRMT6	3
NTNG1	10
ENSG00000289612	1
VAV3	15
VAV3-AS1	1
LINC02785	7
SLC25A24	5
ENSG00000260879	1
NBPF4	2
ENSG00000238122	1
ENSG00000224698	1
NBPF6	3
FAM102B	3
HENMT1	7
ENSG00000285923	1
PRPF38B	5
FNDC7	2
ENSG00000232971	1
STXBP3	7
AKNAD1	10
SPATA42	3
GPSM2	24
CLCC1	88
WDR47	8
TAF13	3
TMEM167B-DT	1
TMEM167B	4
ENSG00000270066	1
CFAP276	6
ELAPOR1	14
SARS1	6
CELSR2	4
PSRC1	12
MYBPHL	3
SORT1	10
PSMA5	6
SYPL2	2
ATXN7L2	9
CYB561D1	9
AMIGO1	2
GPR61	7
ENSG00000254942	1
GNAI3	1
ENSG00000225113	1
GNAT2	3
AMPD2	56
ENSG00000228703	1
GSTM4	12
GSTM2	15
GSTM1	8
ENSG00000260246	1
GSTM5	8
ENSG00000241720	1
GSTM3	5
EPS8L3	10
LINC01768	1
ENSG00000235005	1
ENSG00000261055	1
CSF1	9
AHCYL1	6
STRIP1	9
ENSG00000258634	1
ALX3	2
LINC01397	1
UBL4B	1
SLC6A17	2
SLC6A17-AS1	3
ENSG00000235526	1
KCNC4-DT	1
KCNC4	8
RBM15-AS1	2
RBM15	9
LAMTOR5-AS1	54
SLC16A4	10
ENSG00000273373	1
LAMTOR5	7
PROK1	1
ENSG00000270380	1
ENSG00000282887	2
ENSG00000283999	1
CYMP-AS1	1
KCNA10	1
KCNA2	17
ENSG00000259834	1
ENSG00000288847	1
KCNA3	1
ENSG00000288803	1
CD53	6
ENSG00000261654	1
ENSG00000232811	1
LRIF1	3
ENSG00000273010	1
DRAM2	10
CEPT1	10
ENSG00000272982	1
ENSG00000273221	1
DENND2D	8
CHI3L2	17
CHIA	10
ENSG00000229283	1
PIFO	4
OVGP1	3
ENSG00000260948	1
ENSG00000243960	2
WDR77	4
ATP5PB	6
C1orf162	3
TMIGD3	6
ADORA3	4
RAP1A	4
LINC01160	3
INKA2	5
INKA2-AS1	3
ENSG00000284830	3
DDX20	21
KCND3	3
KCND3-IT1	1
KCND3-AS1	3
LINC01750	3
LINC02884	8
CTTNBP2NL	4
WNT2B	4
ENSG00000273483	1
ST7L	28
CAPZA1	6
MOV10	26
ENSG00000225075	1
RHOC	19
ENSG00000271810	5
PPM1J	5
PPM1J-DT	1
TAFA3	2
LINC01356	6
LINC01357	3
SLC16A1	9
SLC16A1-AS1	13
ENSG00000287807	1
LRIG2-DT	1
LRIG2	5
MAGI3	6
PHTF1	12
RSBN1	5
ENSG00000231128	4
PTPN22	11
AP4B1-AS1	1
BCL2L15	7
AP4B1	14
DCLRE1B	4
HIPK1-AS1	6
HIPK1	11
OLFML3	5
ENSG00000282048	1
SYT6	10
ENSG00000232895	1
TRIM33	6
BCAS2	2
DENND2C	6
AMPD1	7
NRAS	1
CSDE1	53
SIKE1	10
SYCP1	10
TSHB	1
TSPAN2	4
LINC01765	1
ENSG00000285698	1
NGF-AS1	1
NGF	8
ENSG00000287103	1
VANGL1	6
CASQ2	2
NHLH2	3
LINC01649	7
SLC22A15	3
ENSG00000237993	1
MAB21L3	4
LINC01779	1
ENSG00000287217	1
ATP1A1	11
ATP1A1-AS1	18
LINC01762	7
ENSG00000230381	1
ENSG00000224950	1
ENSG00000286276	1
CD58	5
IGSF3	4
LINC02868	1
CD2	2
ENSG00000272715	1
PTGFRN	3
CD101	5
CD101-AS1	2
TTF2	7
TRIM45	5
VTCN1	6
LINC01525	3
ENSG00000271427	1
MAN1A2	5
TENT5C-DT	3
TENT5C	1
GDAP2	6
WDR3	4
SPAG17	13
ENSG00000287980	1
TBX15	3
ENSG00000226172	1
ENSG00000239216	1
WARS2	5
WARS2-IT1	1
WARS2-AS1	11
ENSG00000227712	4
LINC01780	2
HAO2	5
HAO2-IT1	1
HSD3B2	6
HSD3B1	5
LINC00622	1
ZNF697	1
PHGDH	34
HMGCS2	4
REG4	4
ADAM30	1
NOTCH2	11
ENSG00000273406	1
SEC22B	2
NOTCH2NLR	2
NBPF26	9
ENSG00000287979	1
PPIAL4A	1
LINC00623	6
FCGR1B	10
ENSG00000234998	1
ENSG00000233029	1
ENSG00000227193	1
FAM72B	7
SRGAP2C	5
SRGAP2-AS1	2
LINC02798	6
ENSG00000228826	2
ENSG00000272583	1
LINC01691	1
LINC02799	1
ENSG00000232721	2
LINC02591	1
H3-2	3
ENSG00000230186	1
FAM72C	2
ENSG00000289318	1
LINC02802	4
PPIAL4E	1
ENSG00000237343	1
NBPF15	7
PPIAL4F	1
LINC01632	2
ENSG00000224363	1
LSP1P5	4
SRGAP2B	7
FAM72D	1
PPIAL4D	1
ENSG00000276216	1
ENSG00000236140	1
NBPF20	1
ENSG00000287374	1
GPR89A	13
PDZK1	7
CD160	5
RNF115	2
POLR3C	6
NUDT17	5
PIAS3	9
ANKRD35	2
ITGA10	4
ENSG00000244619	1
PEX11B	3
ENSG00000289565	3
RBM8A	8
LIX1L-AS1	19
ENSG00000280778	2
LIX1L	1
ANKRD34A	3
ENSG00000278431	1
POLR3GL	4
TXNIP	4
HJV	7
ENSG00000287190	1
LINC01719	9
NBPF10	3
NOTCH2NLA	9
ENSG00000276509	1
PPIAL4H	1
ENSG00000287978	1
ENSG00000289321	1
NBPF12	5
ENSG00000234225	2
PRKAB2	3
ENSG00000237188	4
FMO5	9
CHD1L	33
LINC00624	2
BCL9	4
ENSG00000289419	1
ENSG00000288626	1
ACP6	10
ENSG00000227139	1
GJA5	3
ENSG00000274415	2
ENSG00000234190	1
GJA8	1
GPR89B	8
ENSG00000273059	1
LINC02804	5
NBPF11	5
LINC02805	20
ENSG00000227733	30
LINC01731	1
LINC01138	14
LINC02806	1
ENSG00000224481	5
ENSG00000272824	1
PPIAL4G	1
NBPF14	7
NOTCH2NLB	1
NUDT4B	1
PDE4DIP	60
ENSG00000254913	1
ENSG00000289642	1
ENSG00000255148	1
ENSG00000254539	1
NBPF9	8
ENSG00000274265	10
ENSG00000289614	1
ENSG00000272755	1
NOTCH2NLC	3
ENSG00000286185	1
NBPF19	5
PPIAL4C	1
ENSG00000275557	1
FCGR1A	4
H2BC18	5
ENSG00000233030	1
H3C13	1
H4C14	4
H3C14	1
H2AC18	1
H2AC19	1
H3C15	1
H4C15	3
ENSG00000264207	1
H2BC21	1
H2AC20	1
H2AC21	1
BOLA1	4
SV2A	2
SF3B4	2
MTMR11	10
OTUD7B	3
ENSG00000285184	11
VPS45	19
PLEKHO1	9
ENSG00000285554	1
ANP32E	10
ENSG00000276110	1
CA14	6
APH1A	9
C1orf54	3
ENSG00000289041	1
CIART	7
MRPS21	2
PRPF3	7
RPRD2	4
TARS2	13
ECM1	7
FALEC	1
ADAMTSL4-AS2	1
ADAMTSL4	8
ADAMTSL4-AS1	1
MCL1	8
ENSG00000289457	1
ENSA	15
ENSG00000288880	1
GOLPH3L	3
HORMAD1	8
CTSS	19
CTSK	20
ARNT	12
CTXND2	1
SETDB1	20
CERS2	14
ENSG00000259357	2
ENSG00000231073	1
ANXA9	2
MINDY1	7
PRUNE1	11
BNIPL	7
C1orf56	3
CDC42SE1	7
MLLT11	1
GABPB2	6
ENSG00000261168	1
SEMA6C	8
ENSG00000289288	1
TNFAIP8L2	1
SCNM1	7
LYSMD1	2
TMOD4	6
VPS72	5
PIP5K1A	17
PSMD4	12
ZNF687-AS1	4
ZNF687	7
PI4KB	13
ENSG00000273481	1
RFX5	21
ENSG00000224645	1
RFX5-AS1	1
SELENBP1	19
PSMB4	7
POGZ	21
CGN	8
TUFT1	6
ENSG00000232536	1
SNX27	18
ENSG00000250734	1
CELF3	7
ENSG00000227045	1
RIIAD1	6
ENSG00000269621	1
MRPL9	11
OAZ3	9
ENSG00000249602	1
ENSG00000232937	1
ENSG00000268288	1
TDRKH	14
TDRKH-AS1	3
ENSG00000269489	1
LINGO4	1
RORC	8
C2CD4D	3
C2CD4D-AS1	1
THEM5	2
THEM4	5
ENSG00000285651	1
ENSG00000286581	1
S100A10	4
ENSG00000229021	1
S100A11	2
TCHHL1	1
TCHH	1
ENSG00000226716	1
RPTN	1
FLG-AS1	18
ENSG00000236427	1
HRNR	1
FLG	1
FLG2	1
CRNN	1
LCE5A	1
CRCT1	1
LCE3E	1
LCE3D	1
LCE3C	2
LCE3B	1
LCE3A	1
LCE2D	1
LCE2C	1
LCE2B	1
LCE2A	1
LCE4A	1
C1orf68	1
KPRP	1
LCE1F	1
LCE1E	3
LCE1D	1
LCE1C	2
LCE1B	1
LCE1A	1
LCE6A	1
ENSG00000285946	1
SMCP	1
ENSG00000289062	1
IVL	1
LINC01527	1
SPRR5	1
SPRR4	1
SPRR1A	2
SPRR3	4
SPRR1B	1
SPRR2D	4
SPRR2A	1
SPRR2B	1
SPRR2E	2
SPRR2F	1
SPRR2G	1
ENSG00000229699	1
LELP1	1
PRR9	1
LORICRIN	1
PGLYRP3	2
PGLYRP4	3
S100A9	1
S100A12	1
S100A8	3
S100A7A	3
S100A7L2	1
S100A7	2
ENSG00000238279	1
S100A6	5
S100A5	2
S100A4	6
S100A3	2
S100A2	6
ENSG00000285867	1
S100A16	5
S100A14	6
S100A13	6
ENSG00000271853	3
S100A1	5
ENSG00000272030	2
CHTOP	7
SNAPIN	4
ILF2	5
NPR1	3
INTS3	11
ENSG00000243613	1
ENSG00000233222	1
SLC27A3	13
GATAD2B	12
ENSG00000284738	3
DENND4B	13
CRTC2	10
SLC39A1	10
ENSG00000285779	1
ENSG00000282386	1
ENSG00000273026	1
CREB3L4	13
JTB	6
ENSG00000285641	1
ENSG00000272654	1
RAB13	5
RPS27	5
NUP210L	3
TPM3	27
CFAP141	1
C1orf43	11
UBAP2L	20
HAX1	11
AQP10	3
ATP8B2	8
IL6R-AS1	1
IL6R	8
SHE	3
ENSG00000273110	1
TDRD10	5
UBE2Q1	7
UBE2Q1-AS1	1
ENSG00000286391	3
CHRNB2	5
ENSG00000233875	1
ADAR	33
ENSG00000287064	1
KCNN3	5
PMVK	1
ENSG00000270361	1
PBXIP1	6
PYGO2	3
ENSG00000271380	1
SHC1	11
CKS1B	7
FLAD1	12
LENEP	2
ENSG00000289103	1
ZBTB7B	5
DCST2	5
DCST1	5
DCST1-AS1	1
ADAM15	32
EFNA4	3
ENSG00000251246	1
EFNA3	3
EFNA1	5
SLC50A1	15
DPM3	3
KRTCAP2	9
ENSG00000273088	1
TRIM46	10
MUC1	26
THBS3-AS1	10
THBS3	11
MTX1	7
ENSG00000236263	1
GBA	14
FAM189B	9
SCAMP3	9
CLK2	7
HCN3	4
PKLR	3
FDPS	21
RUSC1-AS1	4
RUSC1	17
ASH1L	17
ASH1L-IT1	1
ASH1L-AS1	2
ENSG00000232519	1
MSTO1	19
ENSG00000287839	1
YY1AP1	25
DAP3	26
ENSG00000227673	1
GON4L	18
SYT11	1
RIT1	9
KHDC4	10
RXFP4	1
ARHGEF2	21
ARHGEF2-AS2	1
ARHGEF2-AS1	1
ENSG00000285677	3
SSR2	18
UBQLN4	3
LAMTOR2	6
RAB25	5
MEX3A	2
LMNA	42
SEMA4A	15
SLC25A44	6
PMF1-BGLAP	4
PMF1	6
BGLAP	2
PAQR6	18
SMG5	5
TMEM79	7
GLMP	16
VHLL	1
CCT3	16
TSACC	8
RHBG	9
ENSG00000237390	1
MIR9-1HG	32
MEF2D	6
ENSG00000288835	1
ENSG00000289593	1
ENSG00000260460	1
IQGAP3	4
TTC24	5
NAXE	20
GPATCH4	16
ENSG00000272971	1
HAPLN2	5
BCAN-AS1	1
BCAN	8
ENSG00000272405	1
ENSG00000229953	1
NES	1
ENSG00000237588	1
ENSG00000285570	1
CRABP2	4
ENSG00000223356	1
ISG20L2	6
METTL25B	11
MRPL24	6
HDGF	10
PRCC	7
ENSG00000287624	1
SH2D2A	6
NTRK1	12
INSRR	1
PEAR1	7
LRRC71	4
ARHGEF11	7
ETV3L	4
ETV3	3
ENSG00000228239	1
LINC02772	4
FCRL5	8
FCRL4	3
FCRL3	12
ENSG00000227217	1
FCRL2	5
FCRL1	8
CD5L	2
KIRREL1	4
KIRREL1-IT1	1
SMIM42	1
LINC01704	12
CD1D	7
ENSG00000176320	1
CD1A	1
CD1C	2
CD1B	2
CD1E	15
OR10T2	1
OR10K2	1
OR10K1	5
OR10R2	2
ENSG00000236656	2
OR6Y1	2
OR6P1	1
OR10X1	1
OR10Z1	1
SPTA1	9
OR6K2	1
OR6K3	2
OR6N1	2
OR6K6	1
OR6N2	1
MNDA	3
PYHIN1	7
IFI16	13
AIM2	8
CADM3	3
CADM3-AS1	2
ACKR1	4
FCER1A	3
ENSG00000228560	1
OR10J1	3
LINC02819	1
ENSG00000289484	1
OR10J5	1
APCS	1
CRP	7
ENSG00000288775	1
DUSP23	3
FCRL6	7
SLAMF8	4
ENSG00000256029	6
SNHG28	29
VSIG8	1
ENSG00000272668	1
CFAP45	6
ENSG00000287040	1
TAGLN2	5
IGSF9	5
SLAMF9	4
LINC01133	4
KCNJ10	10
PIGM	1
ENSG00000225279	2
KCNJ9	1
IGSF8	5
ATP1A2	8
ATP1A4	6
CASQ1	3
ENSG00000227741	1
PEA15	4
DCAF8	18
ENSG00000258465	3
DCAF8-DT	3
PEX19	12
COPA	35
NCSTN	14
NHLH1	1
VANGL2	3
SLAMF6	3
ENSG00000234425	1
CD84	8
SLAMF1	3
ENSG00000228863	10
CD48	3
SLAMF7	11
LY9	11
CD244	5
ITLN1	3
ENSG00000232188	1
ENSG00000198358	1
ITLN2	3
F11R	6
ENSG00000270149	2
TSTD1	7
USF1	11
ENSG00000289121	1
ARHGAP30	7
NECTIN4	2
NECTIN4-AS1	1
KLHDC9	8
PFDN2	2
NIT1	16
DEDD	12
UFC1	6
ENSG00000224985	1
USP21	11
PPOX	27
B4GALT3	13
ADAMTS4	3
NDUFS2	90
FCER1G	3
APOA2	10
TOMM40L	9
NR1I3	35
PCP4L1	1
MPZ	9
SDHC	8
ENSG00000289106	1
CFAP126	1
ENSG00000288670	1
ENSG00000289141	1
ENSG00000283696	1
ENSG00000288093	1
ENSG00000283360	1
ENSG00000283317	1
FCGR2A	14
ENSG00000273112	1
ENSG00000289273	1
HSPA6	1
FCGR3A	6
ENSG00000224515	1
FCGR3B	8
FCGR2B	6
ENSG00000234211	2
FCRLA	16
FCRLB	6
DUSP12	5
ATF6-DT	1
ATF6	21
OLFML2B	5
ENSG00000227818	1
NOS1AP	6
ENSG00000285636	2
ENSG00000227094	1
ENSG00000254706	3
SPATA46	2
C1orf226	2
SH2D1B	2
UHMK1	4
UAP1-DT	1
UAP1	5
ENSG00000272574	1
DDR2	9
HSD17B7	10
CCDC190	5
RGS4	10
RGS5	12
RGS5-AS1	1
ENSG00000232995	9
ENSG00000237756	1
NUF2	12
PBX1	22
ENSG00000269887	1
PBX1-AS1	1
ENSG00000271917	1
ENSG00000289408	1
LMX1A	4
LMX1A-AS2	1
LMX1A-AS1	3
RXRG	4
LRRC52-AS1	18
LRRC52	1
ENSG00000236206	4
MGST3	14
ALDH9A1	5
ENSG00000273365	1
TMCO1	8
TMCO1-AS1	1
UCK2	9
ENSG00000236364	2
FAM78B	5
FAM78B-AS1	1
ENSG00000230898	1
ENSG00000229588	2
ENSG00000225325	1
LINC01675	2
POGK	3
TADA1	2
ILDR2	9
MAEL	6
ENSG00000227907	1
GPA33	4
STYXL2	4
LINC01363	4
POU2F1-DT	1
POU2F1	17
ENSG00000272033	1
CD247	7
ENSG00000287218	1
ENSG00000233411	1
ENSG00000273160	1
CREG1	2
ENSG00000241666	1
RCSD1	6
MPZL1	11
ADCY10	5
ENSG00000232194	1
MPC2	3
DCAF6	12
GPR161	11
TIPRL	2
SFT2D2	4
TBX19	4
ENSG00000228697	12
ENSG00000283255	1
XCL2	1
XCL1	1
DPT	1
ENSG00000285622	2
ENSG00000235736	1
LINC00626	6
ENSG00000287831	1
LINC00970	1
ENSG00000287282	1
ENSG00000237707	1
ATP1B1	19
NME7	14
ENSG00000235575	1
BLZF1	5
CCDC181	7
SLC19A2	4
ENSG00000213062	1
F5	3
SELP	7
C1orf112	9
SELL	7
SELE	7
ENSG00000230704	1
METTL18	3
SCYL3	5
KIFAP3	6
ENSG00000232959	1
NTMT2	2
LINC01681	13
LINC01142	2
GORAB-AS1	5
GORAB	28
ENSG00000225545	1
ENSG00000235303	1
PRRX1	8
ENSG00000271811	1
ENSG00000231424	5
MROH9	3
FMO3	6
FMO2	7
ENSG00000225243	3
FMO1	8
FMO4	5
PRRC2C	13
MYOCOS	6
MYOC	2
VAMP4	4
METTL13	7
DNM3	9
DNM3-IT1	1
DNM3OS	6
ENSG00000287336	1
PIGC	7
C1orf105	5
SUCO	10
FASLG	2
ENSG00000224228	1
ENSG00000224000	1
TNFSF18	1
ENSG00000226375	1
TNFSF4	3
PRDX6-AS1	12
PRDX6	3
SLC9C2	5
ENSG00000238272	1
ENSG00000285777	1
ANKRD45	2
TEX50	1
ENSG00000289426	1
KLHL20	5
CENPL	10
DARS2	13
GAS5	78
GAS5-AS1	1
ZBTB37	4
SERPINC1	3
RC3H1	6
RC3H1-IT1	1
RC3H1-DT	2
RABGAP1L-DT	7
RABGAP1L	23
GPR52	1
RABGAP1L-IT1	1
RABGAP1L-AS1	2
ENSG00000289425	1
ENSG00000287697	1
CACYBP	9
MRPS14	3
TNN	2
KIAA0040	6
ENSG00000230687	1
ENSG00000260990	1
TNR	3
TNR-IT1	1
LINC01657	1
LINC02803	1
COP1	11
ENSG00000228686	1
COP1-DT	5
PAPPA2	5
ENSG00000286754	1
ASTN1	5
BRINP2	3
LINC01645	3
ENSG00000227579	12
LINC01741	3
SEC16B	8
CRYZL2P-SEC16B	3
RASAL2-AS1	4
RASAL2	8
CLEC20A	4
ENSG00000285910	1
TEX35	7
C1orf220	2
ENSG00000273384	1
RALGPS2-AS1	1
RALGPS2	8
ANGPTL1	3
ENSG00000289432	1
FAM20B	2
TOR3A	7
ABL2	15
SOAT1	4
AXDND1	14
ENSG00000261250	1
NPHS2	2
ENSG00000261060	1
TDRD5	4
ENSG00000243062	3
FAM163A	1
ENSG00000229407	2
LINC02818	1
TOR1AIP2	6
ENSG00000272906	1
TOR1AIP1	12
ENSG00000261831	1
ENSG00000260360	1
CEP350	11
ENSG00000261817	1
QSOX1	4
LHX4	3
ACBD6	8
OVAAL	6
XPR1	5
LINC02816	2
KIAA1614	5
ENSG00000243155	1
KIAA1614-AS1	1
STX6	4
MR1	12
ENSG00000289589	1
IER5	1
LINC01732	2
ENSG00000225359	1
LINC01699	1
CACNA1E	10
ENSG00000288574	1
ENSG00000272880	1
ENSG00000287452	1
ZNF648	2
ENSG00000224810	1
ENSG00000225982	1
LINC01344	6
ENSG00000232309	2
ENSG00000289573	1
GLUL	13
TEDDM1	1
LINC00272	2
RGSL1	22
RNASEL	2
RGS16	1
LINC01686	1
RGS8	7
LINC01688	1
NPL	12
ENSG00000287808	1
DHX9	8
SHCBP1L	5
LAMC1	6
LAMC1-AS1	1
LAMC2	4
NMNAT2	4
ENSG00000287929	1
ENSG00000286372	1
SMG7-AS1	5
SMG7	16
NCF2	7
ENSG00000289099	1
ENSG00000286966	1
ARPC5	5
RGL1	2
APOBEC4	2
ENSG00000227554	1
ENSG00000289581	1
COLGALT2	5
TSEN15	20
ENSG00000286655	1
ENSG00000231791	1
C1orf21-DT	1
C1orf21	8
ENSG00000230470	1
ENSG00000285847	4
ENSG00000286378	1
EDEM3	18
NIBAN1	5
LINC01633	1
RNF2	4
TRMT1L	4
SWT1	3
IVNS1ABP	9
ENSG00000273004	1
LINC01350	22
ENSG00000261729	3
HMCN1	5
ENSG00000224691	1
ENSG00000288078	1
PRG4	6
TPR	9
ODR4	5
PDC-AS1	8
PDC	2
ENSG00000273198	1
ENSG00000288562	1
PTGS2	6
PACERR	1
PLA2G4A	2
LINC01036	18
ENSG00000285894	1
ENSG00000261182	1
ENSG00000225006	1
ENSG00000237283	1
ENSG00000238054	4
LINC01035	2
LINC01701	1
ENSG00000238270	1
ENSG00000287472	1
BRINP3	5
ENSG00000225811	1
BRINP3-DT	2
ENSG00000241505	1
LINC01720	1
ENSG00000285638	1
ENSG00000261642	1
LINC01680	1
LINC02770	2
ENSG00000223344	2
RGS18	4
ENSG00000285280	15
RGS21	1
ENSG00000236069	2
RGS1	6
RGS13	4
RPS27AP5	2
RGS2	4
UCHL5	13
RO60	12
GLRX2	4
CDC73	13
B3GALT2	1
LINC01031	5
ENSG00000286285	2
ENSG00000227240	3
ENSG00000288950	1
ENSG00000226640	1
ENSG00000237011	1
ENSG00000231714	1
ENSG00000285718	2
ENSG00000287364	6
LINC01724	1
KCNT2	9
CFH	39
ENSG00000289697	2
CFHR3	5
CFHR1	5
CFHR4	4
CFHR2	10
CFHR5	1
F13B	3
ASPM	8
ZBTB41	2
CRB1	12
ENSG00000230260	1
DENND1B	11
ENSG00000224901	1
C1orf53	3
LHX9	8
NEK7	8
ENSG00000287989	1
ATP6V1G3	4
ENSG00000223881	1
PTPRC	17
ENSG00000261573	1
MIR181A1HG	12
ENSG00000225172	4
LINC01222	1
LINC01221	1
ENSG00000286541	1
LINC02789	1
NR5A2	6
LINC00862	8
ENSG00000273093	1
ENSG00000230623	15
ZNF281	3
ENSG00000282849	1
KIF14	2
DDX59	8
DDX59-AS1	1
CAMSAP2	6
GPR25	1
INAVA	7
KIF21B	5
ENSG00000229191	2
ENSG00000234132	2
CACNA1S	8
ASCL5	1
TMEM9	11
IGFN1	5
ENSG00000229821	1
PKP1	5
TNNT2	29
ENSG00000286600	2
LAD1	7
ENSG00000282221	1
TNNI1	7
PHLDA3	4
ENSG00000224818	1
CSRP1	19
CSRP1-AS1	1
NAV1	10
ENSG00000236390	1
IPO9-AS1	3
ENSG00000235121	1
IPO9	4
SHISA4	3
ENSG00000223774	2
LMOD1	2
TIMM17A	4
RNPEP	14
ELF3-AS1	2
ELF3	10
ENSG00000249007	1
GPR37L1	7
ARL8A	4
PTPN7	20
LGR6	8
UBE2T	5
PPP1R12B	18
SYT2	2
ENSG00000226862	1
ENSG00000225620	1
KDM5B	40
ENSG00000260021	1
PCAT6	16
RABIF	1
KLHL12	3
ADIPOR1	5
CYB5R1	7
TMEM183A	5
PPFIA4	15
MYOG	1
ADORA1	9
ENSG00000234775	2
ENSG00000224671	1
MYBPH	1
CHI3L1	5
CHIT1	9
LINC01353	7
ENSG00000288925	1
BTG2-DT	9
BTG2	2
FMOD	4
PRELP	1
OPTC	2
ATP2B4	7
LAX1	3
ZC3H11A	15
ZBED6	1
ENSG00000288644	1
SNRPE	6
ENSG00000286383	1
LINC00303	4
ENSG00000286572	1
SOX13	10
ENSG00000261065	1
ETNK2	11
ERLNC1	4
REN	2
KISS1	1
GOLT1A	2
PLEKHA6	6
ENSG00000231691	3
LINC00628	1
PPP1R15B-AS1	1
PPP1R15B	5
ENSG00000288934	1
PIK3C2B	10
MDM4	16
ENSG00000240710	1
LRRN2	4
ENSG00000240219	1
ENSG00000228153	1
ENSG00000287197	1
NFASC	24
CNTN2	33
TMEM81	1
RBBP5	3
DSTYK	3
TMCC2	10
TMCC2-AS1	1
NUAK2	1
KLHDC8A	12
LEMD1-AS1	1
LEMD1	8
BLACAT1	4
LEMD1-DT	1
CDK18	23
MFSD4A	11
ELK4	5
SLC45A3	2
NUCKS1	2
RAB29	9
ENSG00000285521	1
SLC41A1	4
ENSG00000286619	22
PM20D1	4
SLC26A9	6
ENSG00000227687	1
RAB7B	5
CTSE	9
RHEX	5
AVPR1B	2
AVPR1B-DT	1
ENSG00000287432	1
ENSG00000236889	1
FAM72A	8
SRGAP2	16
IKBKE	6
C1orf147	1
ENSG00000261000	1
RASSF5	9
EIF2D	11
DYRK3-AS1	4
DYRK3	6
MAPKAPK2	4
IL10	7
IL19	6
IL20	3
IL24	7
FCMR	10
PIGR	3
FCAMR	5
C1orf116	2
PFKFB2	10
YOD1	2
C4BPB	8
C4BPA	3
ENSG00000275392	1
ENSG00000243636	1
ENSG00000237074	2
CD55	23
ENSG00000283044	1
CR2	7
CR1	12
ENSG00000236911	4
CR1L	5
ENSG00000285239	1
CD46	33
MIR29B2CHG	7
ENSG00000289071	1
CD34	4
ENSG00000285719	2
LINC02767	1
PLXNA2	6
ENSG00000287220	1
ENSG00000286198	2
LINC01735	1
LINC02769	1
LINC01717	5
LINC01774	1
ENSG00000287046	1
ENSG00000232537	15
LINC01696	3
LINC01698	4
MIR205HG	17
ENSG00000224260	2
ENSG00000287902	1
CAMK1G	5
LAMB3	5
HSD11B1-AS1	2
G0S2	1
HSD11B1	4
TRAF3IP3	16
C1orf74	1
ENSG00000289700	1
IRF6	6
UTP25	2
SYT14	9
ENSG00000287343	1
SERTAD4-AS1	3
SERTAD4	4
HHAT	9
ENSG00000287354	1
ENSG00000287157	1
KCNH1	17
ENSG00000284299	2
ENSG00000283952	1
ENSG00000284376	3
KCNH1-IT1	1
RCOR3	16
TRAF5	7
ENSG00000287033	1
LINC00467	28
RD3	3
ENSG00000223649	1
SLC30A1	1
ENSG00000261314	1
ENSG00000288738	1
ENSG00000228792	1
LINC01693	13
NEK2	5
NEK2-DT	4
ENSG00000226868	1
LPGAT1	4
LPGAT1-AS1	5
INTS7	11
DTL	6
ENSG00000229983	1
LINC02608	13
PPP2R5A	5
ENSG00000230063	1
ENSG00000234915	1
ENSG00000229832	1
PACC1	5
ENSG00000287445	1
NENF	4
LINC02771	2
ENSG00000286213	1
LINC01740	1
ENSG00000260805	1
ENSG00000288007	1
ATF3	11
ENSG00000235862	1
FAM71A	1
